sensor_id,lat,lon,pressure,temperature,humidity
2266,42.738,23.272,95052.44,18.93,85.5
2038,42.694,23.32,94435.03,21.5,64.41
3982,42.654,23.33,94800.42,19.81,0.0
1850,42.677,23.311,95251.01,26.31,45.72
2323,42.686,23.4,95290.22,24.11,49.82
2224,42.651,23.335,93879.55,30.74,34.89
3620,42.678,23.254,94971.05,26.65,46.32
3620,42.678,23.254,94110.8,38.46,24.79
1952,42.709,23.398,95481.5,31.68,30.85
2228,42.693,23.333,95661.67,24.23,48.27
1952,42.709,23.398,95662.55,32.76,28.45
2036,42.657,23.349,94692.38,20.57,46.35
1952,42.709,23.398,95312.7,27.58,34.63
3092,42.666,23.284,94381.7,26.0,0.0
1850,42.677,23.311,95650.13,18.35,61.84
2216,42.664,23.373,94820.02,24.36,43.06
3432,42.71,23.419,95617.63,17.71,83.08
3642,42.694,23.36,95614.7,19.83,62.47
2323,42.686,23.4,95517.56,25.95,50.71
2216,42.664,23.373,94195.81,20.16,82.3
4471,42.698,23.291,94306.08,21.93,76.19
2323,42.686,23.4,95674.13,18.49,65.77
2216,42.664,23.373,95157.88,19.5,83.34
1962,42.69,23.324,95134.81,21.89,60.59
2216,42.664,23.373,95379.86,31.41,27.37
3428,42.624,23.406,95035.34,25.26,48.72
3096,42.7,23.36,95923.66,20.23,61.61
2216,42.664,23.373,94920.16,33.19,38.19
3428,42.624,23.406,94107.72,30.47,43.64
4467,42.665,23.278,93592.2,25.74,52.35
3438,42.738,23.293,95282.91,20.54,61.18
2228,42.693,23.333,95340.42,24.77,63.6
3428,42.624,23.406,95015.09,33.29,35.96
2038,42.694,23.32,95459.95,27.25,46.52
2230,42.692,23.332,95432.66,22.24,58.67
2264,42.671,23.31,94964.52,24.68,63.14
3472,42.669,23.318,94874.8,32.47,27.66
3512,42.683,23.335,95373.84,33.7,35.87
3474,42.68,23.293,94506.42,33.83,29.54
2266,42.738,23.272,95826.34,20.39,60.87
2266,42.738,23.272,95478.57,32.1,35.71
3620,42.678,23.254,94268.11,22.87,55.14
2264,42.671,23.31,94591.75,23.76,59.55
2234,42.685,23.356,94282.02,20.87,73.98
3102,42.665,23.392,95519.19,31.07,33.11
3102,42.665,23.392,95574.14,33.89,18.42
2266,42.738,23.272,95846.11,21.57,60.95
3472,42.669,23.318,94329.82,23.6,50.52
3500,42.703,23.349,95647.14,22.52,57.8
3512,42.683,23.335,94855.47,28.49,36.32
2232,42.685,23.301,95009.42,18.87,67.36
2234,42.685,23.356,94899.66,38.54,16.96
3472,42.669,23.318,94793.34,24.39,52.73
2294,42.645,23.265,92933.31,13.86,90.89
1846,42.64,23.31,93399.41,25.36,41.68
2036,42.657,23.349,94832.8,36.76,23.8
3642,42.694,23.36,95254.66,15.17,81.52
4471,42.698,23.291,95444.2,28.04,39.33
2224,42.651,23.335,94376.02,28.05,37.84
2228,42.693,23.333,94539.59,23.13,46.58
1962,42.69,23.324,94835.17,22.98,45.11
2266,42.738,23.272,95335.54,26.04,46.18
1846,42.64,23.31,94310.67,33.63,30.9
3512,42.683,23.335,94613.53,39.44,18.29
3092,42.666,23.284,95247.02,22.88,0.0
2262,42.691,23.324,94812.98,27.11,39.6
2234,42.685,23.356,95348.02,36.24,18.11
3472,42.669,23.318,93656.08,22.25,62.19
3102,42.665,23.392,95329.8,21.36,55.13
4608,42.708,23.308,95433.58,31.81,28.95
1846,42.64,23.31,94190.81,16.92,72.24
3982,42.654,23.33,94889.3,33.4,0.0
2266,42.738,23.272,94667.17,18.18,84.5
2264,42.671,23.31,94809.38,26.09,52.12
1764,42.622,23.366,93328.05,17.06,85.28
3436,42.693,23.359,95356.52,20.29,63.96
1850,42.677,23.311,94747.73,27.32,44.11
2234,42.685,23.356,95519.92,24.51,51.53
1952,42.709,23.398,95797.75,16.23,81.14
2230,42.692,23.332,95342.14,19.01,75.55
3836,42.702,23.371,95844.95,18.92,68.0
2036,42.657,23.349,95047.33,26.44,38.13
3436,42.693,23.359,95275.92,19.53,62.85
3474,42.68,23.293,94592.88,32.32,26.36
2292,42.663,23.273,94591.48,31.62,39.22
3438,42.738,23.293,95632.45,26.59,51.46
2262,42.691,23.324,94943.84,35.48,26.86
3428,42.624,23.406,95019.33,20.43,66.02
4467,42.665,23.278,94839.98,32.28,30.26
2040,42.686,23.351,94935.56,26.67,52.55
2040,42.686,23.351,94822.95,38.69,26.76
3432,42.71,23.419,95280.02,36.19,19.36
2266,42.738,23.272,95259.42,33.74,27.54
2230,42.692,23.332,95513.93,30.02,37.69
1846,42.64,23.31,94269.91,25.7,41.48
2266,42.738,23.272,95832.3,16.28,77.75
3982,42.654,23.33,94882.29,24.69,0.0
2040,42.686,23.351,117638.84,-145.12,100.0
2224,42.651,23.335,94777.36,19.31,62.76
2266,42.738,23.272,95466.11,31.63,36.75
2607,42.66,23.319,94463.71,21.14,69.23
3092,42.666,23.284,95035.91,18.27,0.0
2234,42.685,23.356,95522.55,29.71,24.68
1962,42.69,23.324,95376.21,26.8,45.29
3738,42.7,23.332,95517.55,29.23,42.64
4473,42.625,23.321,92171.66,23.8,60.24
2040,42.686,23.351,94876.14,34.69,33.98
3428,42.624,23.406,94745.62,25.87,56.29
2228,42.693,23.333,94441.0,18.88,72.8
3474,42.68,23.293,94714.66,22.2,61.51
3092,42.666,23.284,94813.81,45.52,15.11
3096,42.7,23.36,95011.0,38.96,23.88
3438,42.738,23.293,95447.11,39.17,19.03
3738,42.7,23.332,94809.91,21.38,65.52
2294,42.645,23.265,91923.76,17.21,84.57
1952,42.709,23.398,95048.2,18.42,58.36
3436,42.693,23.359,95275.99,20.26,62.42
3436,42.693,23.359,94968.98,34.47,23.13
3096,42.7,23.36,95855.8,20.31,71.64
3512,42.683,23.335,94620.59,34.72,33.53
1954,42.704,23.354,95746.26,21.27,56.15
2323,42.686,23.4,95822.16,17.61,71.79
2607,42.66,23.319,94676.17,37.86,30.11
3836,42.702,23.371,95620.42,26.12,49.5
2230,42.692,23.332,95426.28,22.79,58.79
3512,42.683,23.335,95135.89,24.03,39.62
3558,42.671,23.364,94907.97,23.02,44.52
2607,42.66,23.319,93878.42,17.1,76.23
2234,42.685,23.356,95409.28,28.81,33.37
2323,42.686,23.4,95631.56,21.49,65.2
2266,42.738,23.272,94780.95,24.64,56.08
2228,42.693,23.333,95346.94,27.65,41.63
3102,42.665,23.392,95527.29,28.6,29.61
1850,42.677,23.311,94767.48,24.54,40.88
2262,42.691,23.324,95156.98,27.76,41.45
1952,42.709,23.398,94909.56,32.14,36.29
2230,42.692,23.332,95397.64,20.5,61.37
2040,42.686,23.351,117638.84,-145.12,100.0
2262,42.691,23.324,95504.3,20.88,54.48
1850,42.677,23.311,95476.77,16.41,75.98
3092,42.666,23.284,95080.39,21.0,0.0
2038,42.694,23.32,94553.05,23.37,51.61
2230,42.692,23.332,95518.08,28.9,35.58
1846,42.64,23.31,94372.7,15.49,64.96
2230,42.692,23.332,95497.0,29.22,48.23
3438,42.738,23.293,95612.42,22.66,51.9
3558,42.671,23.364,94604.52,45.21,9.15
1954,42.704,23.354,94903.33,25.15,35.43
4479,42.675,23.24,93125.13,26.58,38.95
2262,42.691,23.324,95237.14,28.62,39.04
1846,42.64,23.31,94047.72,21.28,52.65
1962,42.69,23.324,95359.25,18.19,68.77
3738,42.7,23.332,95567.41,28.3,39.89
2036,42.657,23.349,95114.28,19.63,55.86
1954,42.704,23.354,95749.08,24.28,48.75
3472,42.669,23.318,94803.95,35.32,30.78
3092,42.666,23.284,94950.14,24.81,0.0
2216,42.664,23.373,93956.22,33.31,39.75
3432,42.71,23.419,94560.75,24.71,58.5
3296,42.671,23.325,94863.3,20.37,81.73
2224,42.651,23.335,94754.38,16.71,77.6
3642,42.694,23.36,95172.12,29.89,36.63
2262,42.691,23.324,95019.3,34.78,27.09
2224,42.651,23.335,95211.06,17.88,79.66
1846,42.64,23.31,93491.57,21.15,52.74
2607,42.66,23.319,94675.73,25.91,49.52
1846,42.64,23.31,93913.25,15.74,81.12
3102,42.665,23.392,94449.82,20.87,74.29
1764,42.622,23.366,93917.65,24.74,47.83
2224,42.651,23.335,94744.28,33.52,35.95
2224,42.651,23.335,94194.41,34.13,33.84
3738,42.7,23.332,95463.34,28.4,44.82
3296,42.671,23.325,95013.99,28.65,32.68
3968,42.689,23.357,94584.47,34.87,30.46
1846,42.64,23.31,93832.05,33.37,37.36
1954,42.704,23.354,95718.97,20.47,57.89
2266,42.738,23.272,95742.69,26.85,47.58
3096,42.7,23.36,94602.91,27.33,39.11
3296,42.671,23.325,95303.98,16.74,75.46
3438,42.738,23.293,94267.53,27.56,41.73
3096,42.7,23.36,94554.13,32.76,35.29
3968,42.689,23.357,95041.83,36.87,28.61
3432,42.71,23.419,95814.11,29.29,32.71
4469,42.665,23.293,93614.06,29.64,43.78
2232,42.685,23.301,93838.16,25.64,56.27
2230,42.692,23.332,95229.0,25.54,38.3
3620,42.678,23.254,94568.09,34.8,36.58
4475,42.654,23.316,93739.38,21.0,71.82
1850,42.677,23.311,95287.94,26.88,38.12
2234,42.685,23.356,95688.98,17.19,75.85
2234,42.685,23.356,94781.53,31.84,33.86
4477,42.629,23.301,92849.43,21.38,59.42
4558,42.706,23.38,95717.41,16.39,72.51
1764,42.622,23.366,94634.41,16.11,94.03
1954,42.704,23.354,95328.2,33.05,27.88
2036,42.657,23.349,94882.17,25.02,47.76
2266,42.738,23.272,94746.64,23.25,51.39
3968,42.689,23.357,95346.17,24.3,51.73
2607,42.66,23.319,94129.27,31.07,34.73
2228,42.693,23.333,95795.21,18.34,77.93
3428,42.624,23.406,94605.16,38.39,26.0
2234,42.685,23.356,95029.75,37.59,19.37
3102,42.665,23.392,95112.3,27.12,41.42
3432,42.71,23.419,95537.41,34.56,25.88
1764,42.622,23.366,94091.98,19.03,67.93
2224,42.651,23.335,94819.73,18.8,61.43
1962,42.69,23.324,94736.42,26.26,36.58
3982,42.654,23.33,94358.95,31.84,0.0
2224,42.651,23.335,95195.86,18.97,66.93
1952,42.709,23.398,95792.2,15.61,84.8
2264,42.671,23.31,95275.3,30.05,35.3
4479,42.675,23.24,94159.08,29.24,32.88
2292,42.663,23.273,94743.5,14.29,88.73
2232,42.685,23.301,94927.88,28.96,44.98
2262,42.691,23.324,94379.76,19.18,75.94
3102,42.665,23.392,94617.55,18.05,84.02
2036,42.657,23.349,94210.2,16.44,92.4
3474,42.68,23.293,95154.03,15.81,79.34
2266,42.738,23.272,95618.41,29.0,40.81
3472,42.669,23.318,94585.19,27.06,47.84
1846,42.64,23.31,92926.7,18.31,100.0
1962,42.69,23.324,95512.97,25.07,44.43
4608,42.708,23.308,95556.27,25.33,46.71
2323,42.686,23.4,94293.38,23.6,63.06
3836,42.702,23.371,95465.38,23.27,53.09
3096,42.7,23.36,95719.45,27.5,34.12
2228,42.693,23.333,95362.58,24.63,60.98
2230,42.692,23.332,95804.25,23.92,50.35
4473,42.625,23.321,92101.56,27.16,49.03
3472,42.669,23.318,94234.23,27.46,44.57
3558,42.671,23.364,95419.04,20.76,59.69
2607,42.66,23.319,94668.39,17.8,68.18
3432,42.71,23.419,95266.89,33.92,31.88
2262,42.691,23.324,95114.31,26.02,51.52
3836,42.702,23.371,95394.34,27.56,47.5
2264,42.671,23.31,95193.84,24.22,51.85
3982,42.654,23.33,94736.11,25.55,0.0
1846,42.64,23.31,94071.57,18.6,71.52
3438,42.738,23.293,94963.68,31.23,43.04
2323,42.686,23.4,95713.77,27.09,34.04
3092,42.666,23.284,94771.32,28.81,36.12
3102,42.665,23.392,95046.41,25.12,47.24
3472,42.669,23.318,94827.12,23.55,58.07
3836,42.702,23.371,96154.94,22.94,56.24
2224,42.651,23.335,94348.46,32.98,26.82
2040,42.686,23.351,95458.56,16.04,88.22
4469,42.665,23.293,94583.16,23.86,47.35
2607,42.66,23.319,94406.79,28.18,47.26
3432,42.71,23.419,95570.75,27.16,52.0
1952,42.709,23.398,95013.92,18.52,89.01
2607,42.66,23.319,94709.23,34.47,31.9
2262,42.691,23.324,94884.27,37.06,24.27
1846,42.64,23.31,94021.37,32.0,30.7
3500,42.703,23.349,95264.71,37.87,20.44
3836,42.702,23.371,94987.72,45.55,10.17
3968,42.689,23.357,95300.38,27.41,48.23
3438,42.738,23.293,95670.72,38.64,18.3
3474,42.68,23.293,94600.38,23.22,61.31
2292,42.663,23.273,94994.33,26.73,40.19
4358,42.703,23.373,95176.64,22.29,48.32
3836,42.702,23.371,95486.28,21.98,50.68
1850,42.677,23.311,95031.08,22.2,70.15
2036,42.657,23.349,94492.33,23.6,53.46
2040,42.686,23.351,95371.98,19.26,70.79
3092,42.666,23.284,95142.32,15.71,0.0
3982,42.654,23.33,93698.23,24.17,0.0
3438,42.738,23.293,95401.96,29.23,43.25
1952,42.709,23.398,96059.09,20.47,56.71
3428,42.624,23.406,95261.56,20.04,60.72
3500,42.703,23.349,94863.6,26.82,51.21
3102,42.665,23.392,95827.18,15.47,74.29
2216,42.664,23.373,95175.73,30.11,39.21
1846,42.64,23.31,93660.12,22.3,63.75
2294,42.645,23.265,92534.18,28.64,44.31
2607,42.66,23.319,94082.12,34.75,27.24
1952,42.709,23.398,95835.25,15.86,85.32
1954,42.704,23.354,95897.52,20.37,69.04
2216,42.664,23.373,95163.8,36.28,32.98
3836,42.702,23.371,95531.18,38.53,17.73
2232,42.685,23.301,95454.67,20.69,53.26
3620,42.678,23.254,94355.78,32.82,32.64
3438,42.738,23.293,95020.77,26.95,51.08
2266,42.738,23.272,95941.47,22.15,53.89
3836,42.702,23.371,96182.84,15.07,79.27
2224,42.651,23.335,94897.89,32.97,37.75
2036,42.657,23.349,94856.53,17.23,87.34
2264,42.671,23.31,95453.05,19.34,74.68
3620,42.678,23.254,94875.66,27.88,45.09
4469,42.665,23.293,94896.84,26.91,41.65
2224,42.651,23.335,94798.83,25.77,46.03
2264,42.671,23.31,94491.59,30.11,31.42
3558,42.671,23.364,94523.25,33.7,25.52
3438,42.738,23.293,95782.47,25.13,48.42
4473,42.625,23.321,92625.88,16.26,66.32
2224,42.651,23.335,94326.8,33.1,35.08
2292,42.663,23.273,94967.22,27.51,28.92
2224,42.651,23.335,95027.45,19.84,57.13
2038,42.694,23.32,95360.55,24.46,59.26
1962,42.69,23.324,95244.91,24.64,46.56
3474,42.68,23.293,95075.73,28.8,31.64
2036,42.657,23.349,93983.59,16.37,88.28
3968,42.689,23.357,94650.97,30.6,37.2
2607,42.66,23.319,94513.32,27.6,45.74
2232,42.685,23.301,95415.7,22.21,48.25
2607,42.66,23.319,94571.33,34.14,27.58
3738,42.7,23.332,94709.23,20.82,64.7
2224,42.651,23.335,94750.72,28.12,39.97
3738,42.7,23.332,95723.74,23.82,47.97
3620,42.678,23.254,94243.66,28.87,50.01
1962,42.69,23.324,95523.67,24.81,45.36
2323,42.686,23.4,94571.69,19.9,79.93
2232,42.685,23.301,94950.89,35.63,32.36
2323,42.686,23.4,95247.62,37.7,30.4
2228,42.693,23.333,94907.68,24.62,52.51
2266,42.738,23.272,95334.8,31.61,31.83
2230,42.692,23.332,94890.31,29.91,43.29
1764,42.622,23.366,93765.96,26.06,42.87
3982,42.654,23.33,94212.64,16.91,0.0
2230,42.692,23.332,94893.64,28.3,23.9
3432,42.71,23.419,94857.31,23.94,52.85
3968,42.689,23.357,95075.98,22.75,55.25
2230,42.692,23.332,95455.8,20.78,63.9
2266,42.738,23.272,95583.52,25.22,54.88
3474,42.68,23.293,95242.96,22.99,53.81
2038,42.694,23.32,94980.52,33.76,31.9
3474,42.68,23.293,95391.61,16.98,65.91
2228,42.693,23.333,95231.95,26.82,43.1
3092,42.666,23.284,94260.8,22.37,48.24
2262,42.691,23.324,94638.36,32.6,29.54
2262,42.691,23.324,95426.37,30.27,26.92
2038,42.694,23.32,95222.95,21.52,51.26
2234,42.685,23.356,95347.17,29.96,29.89
3982,42.654,23.33,94830.84,17.1,0.0
1954,42.704,23.354,95491.64,26.31,58.08
2228,42.693,23.333,95442.13,23.93,53.41
3296,42.671,23.325,94726.02,27.06,49.74
1954,42.704,23.354,94533.74,20.26,71.69
3102,42.665,23.392,95684.63,16.66,67.97
2264,42.671,23.31,94146.8,26.4,41.15
3096,42.7,23.36,95716.05,21.37,60.77
3620,42.678,23.254,95008.2,20.87,70.37
1850,42.677,23.311,94196.12,17.99,81.52
3512,42.683,23.335,95394.81,33.59,35.34
3982,42.654,23.33,95095.22,28.03,0.0
3512,42.683,23.335,95413.95,20.97,78.47
3968,42.689,23.357,95058.6,29.27,51.32
3438,42.738,23.293,95529.53,15.92,85.97
3096,42.7,23.36,95000.49,25.98,52.02
3558,42.671,23.364,94662.95,41.93,10.88
1952,42.709,23.398,95954.13,27.36,40.78
1764,42.622,23.366,94405.2,26.24,42.08
2230,42.692,23.332,94970.05,25.73,54.16
3500,42.703,23.349,94531.23,28.07,36.49
2262,42.691,23.324,94245.28,22.45,64.35
3438,42.738,23.293,95552.88,42.3,16.8
3438,42.738,23.293,95886.8,23.09,57.21
3474,42.68,23.293,95093.3,24.31,54.93
2266,42.738,23.272,96007.03,20.61,58.67
1962,42.69,23.324,94765.66,25.07,38.68
3438,42.738,23.293,94712.61,17.45,93.7
3968,42.689,23.357,95196.53,24.86,66.89
2262,42.691,23.324,94444.98,23.42,60.08
4469,42.665,23.293,93680.3,23.5,55.82
3982,42.654,23.33,94725.59,26.79,0.0
3968,42.689,23.357,94826.14,35.15,23.17
3620,42.678,23.254,94692.77,25.72,65.3
2038,42.694,23.32,95344.63,27.43,47.17
2266,42.738,23.272,95126.95,27.01,45.28
1846,42.64,23.31,94270.41,16.62,72.58
2224,42.651,23.335,94314.72,32.28,21.4
2266,42.738,23.272,95826.65,24.29,49.68
1952,42.709,23.398,95206.7,28.86,42.54
3620,42.678,23.254,95173.14,19.2,66.3
3436,42.693,23.359,95423.84,21.5,60.42
2216,42.664,23.373,95440.4,19.45,70.86
3102,42.665,23.392,95835.62,16.75,72.7
2266,42.738,23.272,94856.73,30.6,43.71
3436,42.693,23.359,94930.93,20.78,56.37
3432,42.71,23.419,95918.22,25.79,41.59
1952,42.709,23.398,95819.89,21.96,63.39
1850,42.677,23.311,95235.3,24.84,45.97
2607,42.66,23.319,94745.81,29.25,43.17
2038,42.694,23.32,95376.91,25.05,49.96
1846,42.64,23.31,93307.19,49.4,16.02
2266,42.738,23.272,94563.31,21.32,78.16
1850,42.677,23.311,95191.47,17.63,69.07
1764,42.622,23.366,94477.84,25.56,41.55
2232,42.685,23.301,94954.95,29.86,36.52
2234,42.685,23.356,95281.11,22.8,67.7
2294,42.645,23.265,92712.52,40.64,18.33
2038,42.694,23.32,95661.5,28.81,34.65
2266,42.738,23.272,94871.34,17.82,93.01
2228,42.693,23.333,94468.35,29.17,37.15
2323,42.686,23.4,95775.42,23.92,45.49
2230,42.692,23.332,95361.47,19.88,64.98
2264,42.671,23.31,94782.34,32.71,26.53
1954,42.704,23.354,94230.19,24.74,59.16
3620,42.678,23.254,94992.53,24.45,47.04
2230,42.692,23.332,95339.86,27.08,41.7
1764,42.622,23.366,94352.05,18.04,74.93
3982,42.654,23.33,95229.29,22.14,0.0
1846,42.64,23.31,93169.37,38.75,23.55
3092,42.666,23.284,94201.95,35.63,0.0
3738,42.7,23.332,95673.6,20.76,60.95
3428,42.624,23.406,94983.8,30.91,28.49
2216,42.664,23.373,93897.76,39.27,24.91
2230,42.692,23.332,95461.91,25.31,51.49
3436,42.693,23.359,95378.05,27.44,39.08
2607,42.66,23.319,94880.31,31.97,31.36
4473,42.625,23.321,91916.68,27.57,43.29
2264,42.671,23.31,95228.41,32.98,36.46
3500,42.703,23.349,94960.88,23.88,56.09
4475,42.654,23.316,93923.37,19.02,69.76
3102,42.665,23.392,95537.23,29.73,31.81
2036,42.657,23.349,94753.59,23.15,63.53
3438,42.738,23.293,95658.48,25.56,55.83
3428,42.624,23.406,95094.13,26.65,51.02
2040,42.686,23.351,117638.84,-145.12,100.0
3836,42.702,23.371,95644.84,30.35,41.17
2266,42.738,23.272,95836.09,26.87,37.95
3982,42.654,23.33,93804.61,28.72,0.0
3432,42.71,23.419,95647.13,19.97,67.8
2292,42.663,23.273,94673.55,18.41,70.98
3472,42.669,23.318,94242.17,30.71,31.61
2036,42.657,23.349,94955.8,30.53,27.31
1764,42.622,23.366,94173.72,25.74,52.77
2262,42.691,23.324,94026.55,27.3,51.53
4479,42.675,23.24,92868.91,29.0,44.18
3474,42.68,23.293,95156.72,20.37,56.13
3472,42.669,23.318,94984.36,18.06,65.88
1962,42.69,23.324,94838.05,26.19,46.37
2038,42.694,23.32,95472.23,24.62,58.49
3738,42.7,23.332,95623.58,19.11,63.76
3432,42.71,23.419,94316.58,30.18,42.51
3982,42.654,23.33,94907.8,26.75,0.0
3836,42.702,23.371,95691.58,20.03,65.72
3474,42.68,23.293,94827.5,17.0,81.54
3512,42.683,23.335,95426.67,20.3,76.04
4625,42.685,23.354,95240.35,36.0,20.27
3512,42.683,23.335,95261.77,30.61,25.58
2292,42.663,23.273,94842.95,25.72,51.66
2264,42.671,23.31,94666.32,37.99,31.82
3432,42.71,23.419,95616.61,35.17,28.48
3472,42.669,23.318,94990.95,22.58,46.83
3102,42.665,23.392,95429.41,22.03,54.44
2607,42.66,23.319,94030.28,23.24,57.69
2228,42.693,23.333,95236.63,32.52,36.22
3432,42.71,23.419,95693.1,30.28,46.2
3092,42.666,23.284,94258.09,27.74,0.0
2228,42.693,23.333,94017.65,29.46,35.56
2230,42.692,23.332,94998.97,26.47,42.99
3102,42.665,23.392,95236.0,21.06,57.13
2607,42.66,23.319,94249.74,33.09,18.34
2234,42.685,23.356,94403.66,20.69,65.06
2234,42.685,23.356,95492.28,27.94,34.39
4475,42.654,23.316,94558.98,21.53,49.08
1962,42.69,23.324,94738.48,40.01,24.34
2224,42.651,23.335,94349.36,31.34,37.42
2264,42.671,23.31,95503.63,31.77,27.41
1846,42.64,23.31,93435.64,24.2,54.32
3432,42.71,23.419,95016.58,19.0,60.15
2264,42.671,23.31,94367.7,23.49,63.1
3500,42.703,23.349,95488.2,17.35,76.44
3642,42.694,23.36,94834.81,42.28,20.24
3620,42.678,23.254,94282.38,21.5,55.12
2232,42.685,23.301,95338.4,19.84,59.65
3500,42.703,23.349,95298.59,18.5,62.73
3432,42.71,23.419,95891.7,20.3,61.46
3738,42.7,23.332,95502.25,19.96,57.98
3968,42.689,23.357,94754.83,36.78,22.48
2038,42.694,23.32,94384.98,32.6,37.65
3436,42.693,23.359,95582.72,20.69,61.12
4558,42.706,23.38,94661.84,19.77,77.24
1952,42.709,23.398,95840.67,27.3,34.08
3500,42.703,23.349,95453.2,24.61,59.73
2038,42.694,23.32,95529.45,26.92,33.93
1850,42.677,23.311,94681.35,27.73,41.22
4467,42.665,23.278,94864.08,30.56,33.5
3428,42.624,23.406,95024.41,29.67,45.06
3472,42.669,23.318,95026.48,18.39,75.5
4475,42.654,23.316,94973.02,30.05,37.11
3512,42.683,23.335,95530.36,27.23,34.71
2294,42.645,23.265,93244.98,16.35,79.93
3296,42.671,23.325,94595.71,25.67,54.04
1952,42.709,23.398,95654.28,30.59,39.94
2323,42.686,23.4,95836.8,23.07,56.27
2228,42.693,23.333,95611.23,22.67,54.08
4358,42.703,23.373,95346.8,30.8,29.05
2323,42.686,23.4,95644.74,28.91,46.32
1764,42.622,23.366,94534.55,15.88,71.58
2040,42.686,23.351,94888.25,31.51,30.71
2234,42.685,23.356,95049.45,25.32,41.78
3428,42.624,23.406,94728.27,34.0,22.7
4358,42.703,23.373,95253.19,22.2,70.11
3436,42.693,23.359,94954.95,26.7,42.94
2230,42.692,23.332,95398.8,25.57,48.89
3982,42.654,23.33,94404.33,35.92,0.0
3738,42.7,23.332,95798.09,25.6,44.07
3500,42.703,23.349,95471.27,51.82,8.15
2292,42.663,23.273,93786.78,32.1,31.41
2323,42.686,23.4,94277.47,27.78,48.97
4358,42.703,23.373,94620.03,17.79,88.74
2232,42.685,23.301,95188.26,18.55,57.82
4469,42.665,23.293,93687.5,30.49,41.2
3512,42.683,23.335,94614.56,34.9,29.73
3512,42.683,23.335,95396.11,22.77,72.78
1846,42.64,23.31,93473.45,22.06,50.76
2224,42.651,23.335,94155.83,18.34,79.51
3102,42.665,23.392,95296.77,22.04,62.59
2224,42.651,23.335,94814.78,20.5,62.26
2224,42.651,23.335,94533.64,27.37,48.31
3438,42.738,23.293,95608.02,21.05,63.39
1846,42.64,23.31,94227.34,20.38,59.73
2294,42.645,23.265,91960.05,22.97,58.89
1850,42.677,23.311,95620.91,16.89,72.28
2607,42.66,23.319,94750.99,33.91,29.9
2224,42.651,23.335,94759.11,30.6,28.93
2038,42.694,23.32,95257.56,21.97,53.92
2038,42.694,23.32,95305.8,30.91,35.47
1850,42.677,23.311,95023.91,20.83,49.07
2292,42.663,23.273,94660.4,28.71,36.13
3968,42.689,23.357,95347.02,21.19,63.46
3432,42.71,23.419,95739.99,22.03,65.32
1764,42.622,23.366,94049.2,20.76,53.43
3432,42.71,23.419,96001.35,17.71,78.44
3436,42.693,23.359,94785.72,28.07,39.73
3474,42.68,23.293,94550.34,32.27,27.12
1962,42.69,23.324,95715.83,18.25,80.01
3432,42.71,23.419,95733.25,18.08,76.35
3982,42.654,23.33,94497.81,23.86,0.0
3432,42.71,23.419,94466.12,29.53,41.25
3438,42.738,23.293,95641.66,24.53,46.34
3472,42.669,23.318,94784.33,32.33,28.98
3982,42.654,23.33,94823.73,19.85,0.0
3438,42.738,23.293,95005.88,27.87,47.25
1954,42.704,23.354,95289.37,25.44,49.96
3096,42.7,23.36,94674.35,25.58,49.95
2232,42.685,23.301,95266.36,25.13,43.69
1962,42.69,23.324,94937.38,26.32,43.02
3472,42.669,23.318,93348.55,29.29,51.0
4608,42.708,23.308,95426.04,20.71,55.42
3102,42.665,23.392,95801.34,21.36,55.26
3738,42.7,23.332,94369.37,26.95,51.88
1846,42.64,23.31,94003.48,28.48,36.82
3738,42.7,23.332,95139.47,22.8,46.37
1952,42.709,23.398,95956.94,17.65,73.34
3096,42.7,23.36,94300.25,28.09,47.71
3428,42.624,23.406,94185.55,28.37,41.32
2292,42.663,23.273,95050.11,23.1,44.78
3432,42.71,23.419,94960.63,20.94,72.81
2607,42.66,23.319,95135.14,21.96,51.95
1846,42.64,23.31,93925.64,29.27,43.9
2262,42.691,23.324,94673.1,31.98,23.77
1764,42.622,23.366,94224.34,31.11,36.44
2264,42.671,23.31,94386.59,39.24,19.68
2294,42.645,23.265,92913.8,28.95,48.84
2266,42.738,23.272,96054.13,24.78,47.47
3474,42.68,23.293,94535.68,25.83,48.79
3096,42.7,23.36,94981.11,32.33,32.25
3620,42.678,23.254,94269.48,23.0,53.87
